Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 14:39:14.173,1502714354173,53,66,44,92,-1086,-62,108,2463,10
2017-08-14 14:39:14.243,1502714354243,53,63,44,144,-1059,-54,62,2385,14
2017-08-14 14:39:14.261,1502714354261,66,51,41,107,-1094,-34,111,2390,15
2017-08-14 14:39:14.278,1502714354278,57,49,42,176,-1103,-57,130,2435,17
2017-08-14 14:39:14.297,1502714354297,52,57,42,117,-1054,-39,130,2385,18
2017-08-14 14:39:14.366,1502714354366,61,51,48,153,-1074,1,129,2414,20
2017-08-14 14:39:14.385,1502714354385,60,49,41,176,-1062,-34,101,2423,21
2017-08-14 14:39:14.404,1502714354404,57,63,44,92,-1054,-31,121,2465,22
2017-08-14 14:39:15.082,1502714355082,55,61,42,162,-1086,-52,151,2380,3
2017-08-14 14:39:15.105,1502714355105,74,58,47,119,-1083,4,114,2450,4
2017-08-14 14:39:15.123,1502714355123,19,61,31,162,-1053,-54,121,2388,5
2017-08-14 14:39:15.141,1502714355141,44,58,38,182,-1088,-54,101,2414,6
2017-08-14 14:39:15.168,1502714355168,53,66,37,86,-1015,33,183,2375,7
2017-08-14 14:39:15.184,1502714355184,62,44,44,217,-1042,-27,71,2456,12
2017-08-14 14:39:15.202,1502714355202,51,66,42,93,-1085,-68,102,2463,10
2017-08-14 14:39:15.220,1502714355220,57,67,45,98,-1054,-47,85,2349,11
2017-08-14 14:39:15.236,1502714355236,51,61,41,133,-1034,39,93,2436,9
2017-08-14 14:39:15.305,1502714355305,52,63,45,144,-1056,-55,60,2366,14
2017-08-14 14:39:15.328,1502714355328,66,53,41,107,-1094,-33,117,2384,15
2017-08-14 14:39:15.345,1502714355345,59,48,42,176,-1107,-54,125,2454,17
2017-08-14 14:39:15.362,1502714355362,45,53,42,124,-1040,68,76,2479,19
2017-08-14 14:39:15.381,1502714355381,51,58,41,116,-1051,-38,126,2385,18
2017-08-14 14:39:15.429,1502714355429,61,54,49,153,-1071,1,124,2408,20
2017-08-14 14:39:15.447,1502714355447,60,50,37,176,-1061,-28,93,2456,21
2017-08-14 14:39:15.465,1502714355465,56,62,47,93,-1054,-28,117,2445,22
2017-08-14 14:39:16.145,1502714356145,55,61,37,162,-1088,-52,153,2374,3
2017-08-14 14:39:16.168,1502714356168,74,58,47,120,-1082,1,116,2450,4
2017-08-14 14:39:16.185,1502714356185,43,56,40,181,-1090,-59,102,2447,6
2017-08-14 14:39:16.201,1502714356201,35,55,32,160,-1058,-54,124,2407,5
2017-08-14 14:39:16.220,1502714356220,55,67,33,86,-1015,31,178,2382,7
2017-08-14 14:39:16.237,1502714356237,53,64,43,93,-1087,-59,110,2457,10
2017-08-14 14:39:16.255,1502714356255,61,42,46,217,-1038,-26,76,2469,12
2017-08-14 14:39:16.274,1502714356274,55,63,44,97,-1047,-46,86,2349,11
2017-08-14 14:39:16.365,1502714356365,55,63,44,144,-1051,-53,63,2385,14
2017-08-14 14:39:16.390,1502714356390,66,45,42,107,-1098,-34,111,2397,15
2017-08-14 14:39:16.407,1502714356407,43,58,41,123,-1042,69,68,2479,19
2017-08-14 14:39:16.426,1502714356426,58,44,41,176,-1102,-62,125,2454,17
2017-08-14 14:39:16.442,1502714356442,52,60,41,117,-1059,-41,126,2366,18
2017-08-14 14:39:16.491,1502714356491,61,56,48,153,-1071,5,124,2395,20
2017-08-14 14:39:16.508,1502714356508,60,51,42,176,-1062,-27,105,2456,21
2017-08-14 14:39:16.526,1502714356526,55,63,48,92,-1047,-31,125,2484,22
2017-08-14 14:39:17.205,1502714357205,54,60,40,163,-1090,-54,148,2380,3
2017-08-14 14:39:17.227,1502714357227,74,56,46,120,-1080,-3,110,2424,4
2017-08-14 14:39:17.244,1502714357244,45,55,40,183,-1090,-57,101,2414,6
2017-08-14 14:39:17.264,1502714357264,33,52,33,162,-1054,-58,125,2407,5
2017-08-14 14:39:17.290,1502714357290,53,69,35,74,-1015,33,174,2382,7
2017-08-14 14:39:17.308,1502714357308,60,41,45,217,-1034,-23,73,2469,12
2017-08-14 14:39:17.326,1502714357326,47,67,44,79,-1079,-54,111,2496,10
2017-08-14 14:39:17.343,1502714357343,54,59,39,133,-1038,37,98,2462,9
2017-08-14 14:39:17.426,1502714357426,53,59,44,145,-1056,-52,62,2392,14
2017-08-14 14:39:17.447,1502714357447,66,52,42,108,-1095,-33,116,2384,15
2017-08-14 14:39:17.463,1502714357463,52,52,42,117,-1054,-36,130,2385,18
2017-08-14 14:39:17.481,1502714357481,30,50,42,124,-1047,66,69,2485,19
2017-08-14 14:39:17.498,1502714357498,58,47,40,177,-1103,-58,130,2415,17
2017-08-14 14:39:17.549,1502714357549,62,43,49,153,-1067,5,122,2408,20
2017-08-14 14:39:17.571,1502714357571,60,49,40,176,-1063,-34,102,2456,21
2017-08-14 14:39:17.590,1502714357590,57,68,45,67,-1053,-27,125,2478,22
2017-08-14 14:39:18.267,1502714358267,54,59,40,163,-1090,-54,149,2380,3
2017-08-14 14:39:18.288,1502714358288,74,56,46,119,-1075,1,108,2424,4
2017-08-14 14:39:18.306,1502714358306,46,51,39,183,-1087,-57,105,2401,6
2017-08-14 14:39:18.324,1502714358324,34,54,33,161,-1053,-58,117,2407,5
2017-08-14 14:39:18.347,1502714358347,54,66,36,81,-1015,31,172,2369,7
2017-08-14 14:39:18.365,1502714358365,61,43,46,217,-1035,-30,73,2463,12
2017-08-14 14:39:18.383,1502714358383,54,66,47,83,-1051,-43,90,2349,11
2017-08-14 14:39:18.488,1502714358488,53,58,43,145,-1054,-51,61,2385,14
2017-08-14 14:39:18.511,1502714358511,66,52,42,108,-1096,-34,117,2397,15
2017-08-14 14:39:18.527,1502714358527,57,47,41,177,-1109,-54,126,2435,17
2017-08-14 14:39:18.547,1502714358547,52,53,42,117,-1056,-42,130,2405,18
2017-08-14 14:39:18.567,1502714358567,40,48,42,124,-1045,65,73,2479,19
2017-08-14 14:39:18.599,1502714358599,61,49,41,176,-1058,-31,102,2443,21
2017-08-14 14:39:18.620,1502714358620,62,45,48,153,-1071,6,130,2395,20
2017-08-14 14:39:18.638,1502714358638,56,66,41,75,-1054,-33,100,2491,22
2017-08-14 14:39:19.330,1502714359330,55,59,40,163,-1082,-59,149,2380,3
2017-08-14 14:39:19.349,1502714359349,74,57,47,119,-1077,-3,111,2450,4
